"Category","air temp","ground temp", "albedo"
1997,29.84126984126982,29.600000000000023,0.25
1998,29.52380952380952,30,0.25
1999,28.730158730158735,30.100000000000023,0.25
2000,29.206349206349216,30,0.25
2001,29.365079365079396,29.899999999999977,0.25
2002,29.682539682539698,29.69999999999999,0.25
2003,30.15873015873018,30,0.25
2004,30,30,0.25
2005,30,30.30000000000001,0.25
2006,30,30.19999999999999,0.25
2007,30,30.19999999999999,0.25
2008,31.111111111111086,30.100000000000023,0.25
2009,30.634920634920604,30.100000000000023,0.25
2010,30.793650793650784,30.19999999999999,0.25
2011,30.793650793650784,30.100000000000023,0.25
2012,30.634920634920604,30.30000000000001,0.25
2013,30.634920634920604,30.19999999999999,0.25
2014,30.47619047619048,30.100000000000023,0.25
2015,31.428571428571445,30.30000000000001,0.25
2016,31.111111111111086,30.600000000000023,0.25
2017,30.793650793650784,30.899999999999977,0.25
2018,30.952380952380963,30.30000000000001,0.25
2019,30.47619047619048,30.100000000000023,0.25
2020,30.634920634920604,30,0.25
2021,30.47619047619048,30.19999999999999,0.25
2022,29.84126984126982,30.100000000000023,0.25
2023,29.682539682539698,30.30000000000001,0.25
2024,30.15873015873018,30,0.25
2025,30.634920634920604,29.899999999999977,0.25
2026,30.793650793650784,29.80000000000001,0.25
2027,31.428571428571445,30,0.25
2028,31.428571428571445,30,0.25
2029,31.111111111111086,29.899999999999977,0.25
2030,31.746031746031747,30.19999999999999,0.25
2031,32.06349206349205,30.100000000000023,0.25
2032,31.269841269841265,30.100000000000023,0.25
2033,30.793650793650784,29.80000000000001,0.25
2034,30.317460317460302,29.899999999999977,0.25
2035,30.47619047619048,29.600000000000023,0.25
2036,30.634920634920604,29.80000000000001,0.25
2037,30.793650793650784,29.80000000000001,0.25
2038,30.634920634920604,30.30000000000001,0.25
2039,30.15873015873018,30.30000000000001,0.25
2040,30,30.5,0.25
2041,30.317460317460302,30.5,0.25
2042,29.84126984126982,30.5,0.25
2043,30.15873015873018,30.69999999999999,0.25
2044,30.793650793650784,30.100000000000023,0.25
2045,30.952380952380963,30.30000000000001,0.25
2046,30.47619047619048,30.399999999999977,0.25
2047,30.15873015873018,30.399999999999977,0.25
2048,30.15873015873018,30.19999999999999,0.25
2049,29.682539682539698,29.899999999999977,0.25
2050,29.047619047619037,29.899999999999977,0.25
2051,29.047619047619037,29.600000000000023,0.25
2052,29.52380952380952,29,0.25
2053,30.15873015873018,29.100000000000023,0.25
2054,30.317460317460302,28.899999999999977,0.25
2055,30.47619047619048,29.100000000000023,0.25
2056,30.47619047619048,29.19999999999999,0.25
2057,31.111111111111086,29.399999999999977,0.25
2058,30.952380952380963,29.100000000000023,0.25
2059,30.634920634920604,29.19999999999999,0.25
2060,30.317460317460302,29.399999999999977,0.25
2061,30.15873015873018,29.5,0.25
2062,30.15873015873018,29.69999999999999,0.25
2063,29.682539682539698,29.399999999999977,0.25
2064,29.682539682539698,29.399999999999977,0.25
2065,29.52380952380952,29.69999999999999,0.25
2066,30.317460317460302,29.600000000000023,0.25
2067,30.15873015873018,29.80000000000001,0.25
2068,29.365079365079396,29.80000000000001,0.25
2069,29.206349206349216,29.600000000000023,0.25
2070,29.52380952380952,29.69999999999999,0.25
2071,29.84126984126982,29.899999999999977,0.25
2072,30,30,0.25
2073,30.15873015873018,30.30000000000001,0.25
2074,29.682539682539698,29.69999999999999,0.25
2075,30.317460317460302,29.80000000000001,0.25
2076,29.52380952380952,29.69999999999999,0.25
2077,29.047619047619037,30.100000000000023,0.25
2078,29.682539682539698,30.19999999999999,0.25
2079,29.84126984126982,30,0.25
2080,30.47619047619048,29.80000000000001,0.25
2081,30.317460317460302,29.600000000000023,0.25
2082,30.793650793650784,29.600000000000023,0.25
2083,30.952380952380963,29.600000000000023,0.25
2084,31.428571428571445,29.5,0.25
2085,30.952380952380963,29.399999999999977,0.25
2086,30.793650793650784,29.19999999999999,0.25
2087,30.793650793650784,29.399999999999977,0.25
2088,30.793650793650784,29.600000000000023,0.25
2089,30.952380952380963,29.80000000000001,0.25
2090,31.428571428571445,29.600000000000023,0.25
2091,31.746031746031747,29.600000000000023,0.25
2092,31.904761904761926,29.69999999999999,0.25
2093,32.06349206349205,29.5,0.25
2094,31.746031746031747,29.5,0.25
2095,32.06349206349205,29.69999999999999,0.25
2096,31.746031746031747,29.69999999999999,0.25
2097,31.269841269841265,29.30000000000001,0.25
2098,31.428571428571445,29.19999999999999,0.25
2099,31.746031746031747,29.30000000000001,0.25
2100,32.06349206349205,29.399999999999977,0.25
2101,32.53968253968253,29.600000000000023,0.25
2102,32.22222222222223,29.399999999999977,0.25
2103,32.22222222222223,29.399999999999977,0.25
2104,32.69841269841271,29.5,0.25
2105,32.38095238095241,29.399999999999977,0.25
2106,32.06349206349205,29.5,0.25
2107,33.17460317460319,29.600000000000023,0.25
2108,33.333333333333314,29.5,0.25
2109,33.17460317460319,29.30000000000001,0.25
2110,33.01587301587301,29.600000000000023,0.25
2111,32.69841269841271,29.69999999999999,0.25
2112,32.38095238095241,29.899999999999977,0.25
2113,32.53968253968253,29.899999999999977,0.25
2114,32.06349206349205,30,0.25
2115,31.904761904761926,29.899999999999977,0.25
2116,31.587301587301567,30,0.25
2117,31.111111111111086,29.899999999999977,0.25
2118,31.111111111111086,30,0.25
2119,30.47619047619048,30.19999999999999,0.25
2120,30.47619047619048,30.30000000000001,0.25
2121,30.317460317460302,30.30000000000001,0.25
2122,29.682539682539698,30.399999999999977,0.25
2123,29.682539682539698,30.600000000000023,0.25
2124,29.047619047619037,30.30000000000001,0.25
2125,29.365079365079396,30.100000000000023,0.25
2126,29.365079365079396,30,0.25
2127,29.047619047619037,29.899999999999977,0.25
2128,29.047619047619037,30.30000000000001,0.25
2129,29.047619047619037,31,0.25
2130,29.047619047619037,30.899999999999977,0.25
2131,29.52380952380952,30.600000000000023,0.25
2132,30,30.5,0.25
2133,29.84126984126982,31,0.25
2134,30.793650793650784,31.30000000000001,0.25
2135,30.317460317460302,31.19999999999999,0.25
2136,30,31.399999999999977,0.25
2137,30.634920634920604,31.600000000000023,0.25
2138,30.634920634920604,31.5,0.25
2139,29.84126984126982,31.600000000000023,0.25
2140,29.84126984126982,31.5,0.25
2141,30.15873015873018,30.80000000000001,0.25
2142,30.15873015873018,30.899999999999977,0.25
